order_id,order_date,customer_id,customer_name,product_name,category,quantity,unit_price,total_sales,payment_method
A11447,07/02/2026,C8956,Walter Jennings,new,Electronics,1,13374.81,10503.57,Card
A11448,09/02/2026,C5820,Marcus Schroeder,accept,Home,3,1479.02,3171.37,COD
A11449,04/01/2026,C7398,Victoria Trevino,east,Home,4,18757.71,63832.91,COD
A11450,23/01/2026,C5854,Alyssa Young,central,Fashion,4,31457.03,98229.78,Card
A11451,30/01/2026,C8255,Janice Cook,traditional,Electronics,3,18614.83,52523.43,Card
A11452,26/01/2026,C7843,Lisa Jones,staff,Electronics,3,44077.86,127034.48,COD
A11453,10/01/2026,C8548,William Gonzalez,answer,Fashion,3,3693.94,10770.95,NetBanking
A11454,10/01/2026,C6651,Donna Ruiz,sell,Home,2,49190.48,76871.61,UPI
A11455,06/02/2026,C1798,Steve Michael,forward,Home,3,27434.21,77478.29,NetBanking
A11456,01/02/2026,C9010,Mary Smith,series,Electronics,3,17057.85,41471.21,COD
A11457,10/01/2026,C1341,Sarah Stewart,decade,Home,3,26549.58,67761.37,Card
A11458,06/02/2026,C4981,Mark Griffin,program,Home,2,45336.10,64463.79,NetBanking
A11459,10/01/2026,C2511,Jennifer Gould,those,Home,1,13686.15,11719.59,COD
A11460,12/01/2026,C1507,Lisa Black,reach,Home,2,45629.18,67617.92,COD
A11461,16/01/2026,C2634,Perry Anderson,always,Home,5,48931.52,230050.94,NetBanking
A11462,10/02/2026,C5486,Amanda Reyes,season,Electronics,2,34215.15,49363.54,NetBanking
A11463,09/02/2026,C8179,Christy Brewer,million,Fashion,3,8335.32,22635.55,UPI
A11464,15/01/2026,C1097,Sean Morris,do,Electronics,4,25432.10,90628.58,COD
A11465,03/01/2026,C2381,Justin Gonzalez,sure,Fashion,5,14741.43,70800.35,NetBanking
A11466,07/01/2026,C9861,Adrian Martinez,energy,Fashion,4,42866.75,140701.06,COD
A11467,06/01/2026,C8771,Leah Anderson,society,Electronics,4,9756.45,32807.74,NetBanking
A11468,14/01/2026,C4963,Melissa Arellano,case,Electronics,3,3008.43,8349.25,Card
A11469,02/01/2026,C5952,Kelly Mills,TV,Fashion,5,32777.61,119687.50,COD
A11470,23/01/2026,C8288,Denise Johnson,soldier,Home,4,40707.38,159718.46,NetBanking
A11471,14/01/2026,C2572,Deborah Curry,not,Home,3,4575.15,10230.37,COD
A11472,04/02/2026,C1042,Mr. Jason Velez,boy,Electronics,5,5247.61,26087.22,NetBanking
A11473,12/01/2026,C6904,Meghan Moore,threat,Electronics,2,47691.24,91713.55,Card
A11474,23/01/2026,C2470,Patricia Nunez,us,Fashion,4,15484.46,47154.20,Card
A11475,27/01/2026,C5603,Emily Miller,factor,Electronics,1,15350.79,12790.90,NetBanking
A11476,20/01/2026,C5140,Richard Stark MD,explain,Electronics,1,36948.35,33296.89,UPI
A11477,02/02/2026,C6665,Maria Williams,impact,Home,4,22826.03,85967.84,NetBanking
A11478,30/01/2026,C4826,Melissa Chapman,table,Electronics,1,12179.48,10386.60,UPI
A11479,16/01/2026,C9487,Susan Gutierrez,involve,Home,3,21865.96,59149.89,Card
A11480,02/02/2026,C4104,Nicole Clark,century,Home,3,8979.80,24331.81,Card
A11481,07/02/2026,C3293,Michelle Henderson,part,Fashion,5,36247.18,136007.85,NetBanking
A11482,06/01/2026,C7386,Mr. Jeremy Johnson,place,Electronics,5,49899.48,234621.96,NetBanking
A11483,01/01/2026,C9008,Garrett Allen,future,Fashion,5,14144.90,70048.10,Card
A11484,07/01/2026,C4293,Robert Cooper,cold,Fashion,1,4588.89,4548.61,COD
A11485,16/01/2026,C3192,Diane Black,soldier,Home,3,9060.09,19163.63,Card
A11486,09/01/2026,C1974,Debra Klein,military,Electronics,1,36697.92,36113.86,Card
A11487,11/01/2026,C1056,Theresa Hall,event,Fashion,2,32201.26,57385.91,Card
A11488,07/02/2026,C5950,Kyle Rodriguez,future,Home,4,9907.85,29077.07,Card
A11489,06/02/2026,C3936,Brittney Ortega,yeah,Home,3,28285.58,80751.30,NetBanking
A11490,25/01/2026,C2291,Nicholas Robinson,early,Fashion,4,37834.69,140863.40,NetBanking
A11491,03/01/2026,C6872,Amy Wall,situation,Home,2,18273.82,35949.45,Card
A11492,20/01/2026,C8762,Kristie Flores,keep,Home,5,9274.85,35297.36,Card
A11493,07/01/2026,C5944,Peter Martinez,trouble,Home,2,12963.95,22174.19,NetBanking
A11494,08/02/2026,C8072,Laura Maldonado,three,Fashion,4,38999.02,140488.29,Card
A11495,07/02/2026,C1613,Karen Guerra,station,Fashion,3,21825.45,64857.77,NetBanking
A11496,02/01/2026,C8960,Kathy Martin,class,Home,3,47212.07,138867.74,COD
A11497,19/01/2026,C2209,Sharon Wilson,production,Electronics,3,34124.21,80963.08,NetBanking
A11498,23/01/2026,C9900,Christopher Hicks,during,Electronics,3,25538.58,56744.30,NetBanking
A11499,02/02/2026,C1520,Desiree Evans,recognize,Electronics,4,40985.86,123047.16,UPI
A11500,01/02/2026,C3451,Brian Lopez,TRUE,Home,1,15771.42,11280.45,Card
A11501,01/02/2026,C5075,Fernando Barber,road,Home,1,31341.07,29814.05,NetBanking
A11502,06/01/2026,C6473,Amy Greer,behavior,Home,4,16892.29,58849.89,COD
A11503,06/01/2026,C5027,Leah Mccarthy,threat,Electronics,5,42121.01,179104.28,UPI
A11504,27/01/2026,C6936,Brandon Knight,statement,Fashion,4,33979.66,131873.01,UPI
A11505,20/01/2026,C3447,Karla Hill,history,Fashion,5,10667.23,42767.15,Card
A11506,24/01/2026,C8459,Stephanie Newton,exactly,Electronics,1,24984.70,20789.24,UPI
A11507,11/01/2026,C6584,Sally Martinez,give,Fashion,2,13775.29,21879.76,COD
A11508,01/01/2026,C2031,Peggy Poole,activity,Home,4,3327.57,11420.17,UPI
A11509,11/01/2026,C1075,Michelle Hart,vote,Home,4,24850.52,72639.68,UPI
A11510,06/01/2026,C5491,Joshua Ramos,able,Electronics,4,31798.08,101839.92,UPI
A11511,06/01/2026,C9962,Julie Duffy,television,Fashion,5,14290.96,60065.37,Card
A11512,25/01/2026,C5871,Allen Wood,teacher,Fashion,5,46733.91,210398.11,UPI
A11513,30/01/2026,C5432,Vincent Durham,family,Electronics,1,3192.67,2886.36,UPI
A11514,31/01/2026,C6883,Daniel Robbins,use,Fashion,1,26691.79,18989.71,NetBanking
A11515,01/02/2026,C4717,Thomas Long,him,Electronics,1,19105.11,15904.19,UPI
A11516,15/01/2026,C4474,Jeffrey Leonard,thank,Fashion,2,18391.87,28374.50,COD
A11517,14/01/2026,C9263,Gerald Rodriguez,first,Electronics,3,42613.15,98581.48,Card
A11518,08/02/2026,C6878,Shari Kramer,agent,Home,2,17841.79,27870.16,UPI
A11519,17/01/2026,C7723,Donna Mcconnell,usually,Home,5,46453.07,162668.67,NetBanking
A11520,14/01/2026,C7186,Tamara Reid,trial,Electronics,2,17592.63,32871.66,NetBanking
A11521,05/02/2026,C1396,Jared Fritz,early,Electronics,4,31587.65,93535.90,Card
A11522,27/01/2026,C6488,Michael Rogers,agent,Home,2,36171.97,70932.75,UPI
A11523,15/01/2026,C7672,Michelle Ramirez,measure,Fashion,2,2841.29,5710.20,COD
A11524,18/01/2026,C8626,Thomas Long,conference,Fashion,3,42265.10,91398.21,COD
A11525,02/02/2026,C5872,April Collier,speech,Electronics,2,8551.28,16889.44,Card
A11526,01/02/2026,C4356,Tanya Oconnell,society,Electronics,1,42147.73,41808.45,Card
A11527,05/02/2026,C4770,Raymond Hunt,above,Fashion,3,31988.07,85539.05,COD
A11528,18/01/2026,C6338,Elizabeth Stevenson,product,Electronics,5,42638.29,159956.28,UPI
A11529,24/01/2026,C4680,Maria Winters,chair,Electronics,2,41235.58,58584.58,Card
A11530,04/01/2026,C1903,Christian Cook,board,Fashion,4,16898.39,67730.01,Card
A11531,07/01/2026,C1618,Sherry Kelly,often,Fashion,4,48816.26,164139.56,UPI
A11532,18/01/2026,C6969,Matthew Wood,great,Home,3,7627.49,16834.93,NetBanking
A11533,17/01/2026,C7931,Vickie Torres,whose,Home,2,18536.13,30836.14,UPI
A11534,05/01/2026,C2398,Robert Rodriguez,certainly,Electronics,2,6113.47,10537.38,NetBanking
A11535,28/01/2026,C6112,Patricia Rojas,notice,Electronics,3,48726.88,121432.92,Card
A11536,13/01/2026,C6774,Mary Robles,without,Fashion,4,30932.96,116413.69,NetBanking
A11537,09/01/2026,C3390,Marc Berry,church,Home,5,4147.97,16027.30,COD
A11538,13/01/2026,C4112,Erik Thompson,assume,Fashion,2,28436.16,50683.75,NetBanking
A11539,27/01/2026,C9184,Anna Jimenez,red,Fashion,4,6740.52,22256.09,COD
A11540,02/01/2026,C7363,Daniel Alvarez,soon,Fashion,2,40502.98,80231.84,Card
A11541,08/01/2026,C2514,Pamela Morales,himself,Home,5,49745.26,216436.37,Card
A11542,03/02/2026,C9548,John Fowler,section,Home,2,41420.37,79556.84,COD
A11543,08/01/2026,C8273,Thomas Marsh,employee,Home,3,47815.60,133503.66,COD
A11544,08/01/2026,C7029,Jennifer Martin,fund,Electronics,5,7227.56,28633.00,NetBanking
A11545,01/02/2026,C4768,Frederick Shepard,interest,Fashion,5,38480.26,171350.85,COD
A11546,10/01/2026,C9858,Donna Stanley,card,Electronics,3,14227.67,40595.42,Card
A11547,31/01/2026,C8881,Michael Lawrence,usually,Home,4,36247.64,129115.43,COD
A11548,10/01/2026,C8058,Philip Ruiz,management,Home,5,21328.57,82160.36,NetBanking
A11549,23/01/2026,C1465,Denise Colon,measure,Home,4,12981.38,48881.36,NetBanking
A11550,06/02/2026,C7757,Nicole Kim,region,Home,5,26136.46,94237.14,COD
A11551,18/01/2026,C1519,Matthew Bell,admit,Home,1,2566.60,2511.80,UPI
A11552,23/01/2026,C2387,Kelly Cruz,administration,Electronics,4,21368.91,82981.03,Card
A11553,02/01/2026,C3733,Jack Chavez,son,Fashion,2,37219.19,72236.13,Card
A11554,13/01/2026,C4945,Lisa Frye,effect,Electronics,1,14612.71,14424.42,COD
A11555,08/02/2026,C9407,David Smith,society,Electronics,3,30657.27,76472.17,COD
A11556,11/01/2026,C1450,Jodi Smith,firm,Fashion,1,39096.31,36817.47,UPI
A11557,28/01/2026,C8722,Kevin Adkins,range,Electronics,3,40856.46,114074.39,Card
A11558,27/01/2026,C7492,Robert Patterson,all,Electronics,5,34980.40,168007.86,Card
A11559,27/01/2026,C2121,Allen York,parent,Fashion,2,12549.19,20478.58,Card
A11560,06/01/2026,C4471,David Williams,analysis,Home,1,34818.81,31360.36,Card
A11561,02/02/2026,C5728,James Holmes,throughout,Home,3,35646.57,92045.62,UPI
A11562,08/01/2026,C6001,Erika Roberts,final,Home,4,14694.93,51776.04,COD
A11563,10/02/2026,C2275,Lori Clark,article,Fashion,2,3195.33,5590.11,Card
A11564,02/01/2026,C2453,Jason Williams DVM,current,Home,3,3364.38,8066.23,Card
A11565,28/01/2026,C2223,Amy Martin,democratic,Home,1,43254.85,34195.93,NetBanking
A11566,23/01/2026,C5237,Samuel Duncan,nature,Electronics,1,8197.78,7635.14,COD
A11567,04/01/2026,C6902,Sharon Wagner,control,Home,3,20664.40,47208.63,Card
A11568,14/01/2026,C1130,Leslie Mcdaniel,likely,Fashion,4,512.46,1717.03,NetBanking
A11569,28/01/2026,C3339,Kathryn Ingram,and,Fashion,3,4134.61,11597.30,COD
A11570,04/02/2026,C9099,Mr. Richard Espinoza,smile,Electronics,2,22384.42,35866.16,UPI
A11571,02/02/2026,C9639,Alfred Dennis,one,Electronics,2,6708.91,10937.04,COD
A11572,06/02/2026,C7947,Catherine Wood,world,Electronics,5,12534.23,55821.27,COD
A11573,03/01/2026,C8377,Patricia Sullivan,Republican,Electronics,5,9063.92,35902.39,UPI
A11574,14/01/2026,C4140,Derrick West,responsibility,Fashion,2,30434.35,57325.79,Card
A11575,10/02/2026,C6751,Travis Howard,former,Fashion,5,492.66,2072.03,NetBanking
A11576,10/01/2026,C2914,Elizabeth Davis,concern,Fashion,2,30416.27,52464.30,UPI
A11577,17/01/2026,C1298,Deborah Day,medical,Electronics,3,7217.33,19405.17,COD
A11578,05/02/2026,C8258,Carol Boyd,pick,Electronics,2,31411.16,52835.80,UPI
A11579,02/02/2026,C8442,Thomas Ross,write,Electronics,1,7819.11,6708.24,Card
A11580,07/02/2026,C2998,Arthur Sanders,summer,Electronics,1,7130.49,5447.54,UPI
A11581,22/01/2026,C2384,Blake Morrison,edge,Home,5,18138.06,74391.43,Card
A11582,04/01/2026,C7779,John Kelly,whether,Fashion,3,3561.53,8791.75,Card
A11583,12/01/2026,C3258,Christine Brennan,blood,Fashion,3,48685.68,143196.73,Card
A11584,30/01/2026,C2510,Anthony Rivera,for,Fashion,1,1377.74,1426.55,Card
A11585,09/01/2026,C4355,Ryan Jones,consider,Home,4,26167.42,75402.50,COD
A11586,27/01/2026,C8144,Courtney Hines,money,Fashion,4,45739.18,135412.35,NetBanking
A11587,05/01/2026,C3800,Cassie Valencia,voice,Fashion,4,30575.29,95440.56,Card
A11588,28/01/2026,C3007,Christopher Moss,card,Electronics,5,7735.04,34149.99,UPI
A11589,04/01/2026,C5565,Barbara Harrington,five,Electronics,1,29091.98,23329.64,COD
A11590,09/01/2026,C1656,William Marshall,nothing,Home,1,27758.32,22033.34,UPI
A11591,10/01/2026,C3133,Dr. Jeffrey Berg,increase,Fashion,3,8239.77,19878.32,COD
A11592,03/01/2026,C1251,Joseph Alvarez,pressure,Home,1,38506.12,27360.46,NetBanking
A11593,04/02/2026,C4632,Larry Johnson,kind,Home,1,40046.27,39287.36,Card
A11594,13/01/2026,C9834,Diane Davis,hit,Fashion,4,44084.93,174696.72,UPI
A11595,14/01/2026,C9798,Robert Randall,figure,Home,4,23396.56,72104.73,NetBanking
A11596,29/01/2026,C3047,Dana Hernandez,want,Electronics,3,3715.75,10236.18,UPI
A11597,16/01/2026,C6026,Jessica Schmidt,agent,Home,3,28536.51,80610.86,Card
A11598,05/02/2026,C5827,Stephen Carlson,organization,Electronics,3,30931.21,77164.11,Card
A11599,12/01/2026,C7174,Jessica Dennis,door,Electronics,1,40365.55,36833.87,NetBanking
A11600,26/01/2026,C9539,Joshua Diaz,size,Home,2,40618.59,66664.83,Card
A11601,27/01/2026,C5168,Steve Fisher,test,Fashion,1,22975.42,21225.65,NetBanking
A11602,12/01/2026,C7094,Michael Taylor,table,Fashion,5,36861.69,178909.76,NetBanking
A11603,15/01/2026,C3107,Danielle Chandler,speak,Home,3,4974.66,13620.43,UPI
A11604,31/01/2026,C9467,Rebecca Gonzales,scientist,Fashion,1,1688.87,1432.42,NetBanking
A11605,16/01/2026,C7863,Nicholas Hicks,politics,Fashion,5,1563.32,5970.15,UPI
A11606,01/01/2026,C7796,Robert Mckenzie,your,Fashion,2,25578.93,38502.89,NetBanking
A11607,10/01/2026,C8159,Michelle Mccoy,new,Home,2,26880.39,39832.30,Card
A11608,18/01/2026,C2013,Amanda Dunlap,personal,Electronics,2,25354.13,50221.40,NetBanking
A11609,04/02/2026,C3491,Gina Jones,table,Electronics,3,17564.07,51242.38,COD
A11610,22/01/2026,C3799,Miguel Cardenas,agree,Fashion,3,18626.19,49284.98,Card
A11611,23/01/2026,C5075,Rachel Bryant,speech,Fashion,4,17403.15,53711.26,UPI
A11612,26/01/2026,C2031,John Sanchez,candidate,Home,1,34982.03,33701.68,NetBanking
A11613,12/01/2026,C9761,James Chang,discuss,Electronics,2,40866.16,81828.87,NetBanking
A11614,12/01/2026,C6233,Christy Mccullough,sign,Home,5,27255.31,113156.80,COD
A11615,26/01/2026,C8817,Andrew Ramirez,change,Home,3,6091.06,13807.39,NetBanking
A11616,09/01/2026,C9402,Lauren Willis,pull,Electronics,1,2232.27,1760.86,NetBanking
A11617,10/02/2026,C9186,Evelyn Becker,bed,Electronics,5,43133.23,211444.53,NetBanking
A11618,02/02/2026,C9660,Amy Mathis,however,Fashion,5,40342.84,193747.53,NetBanking
A11619,20/01/2026,C7986,Caroline Wade,similar,Electronics,2,30167.69,52030.26,NetBanking
A11620,23/01/2026,C5687,Amy Jacobs,team,Fashion,2,36474.19,72292.29,UPI
A11621,15/01/2026,C5652,Nicole Hebert,it,Home,2,6155.70,10600.72,Card
A11622,05/01/2026,C7864,Anna Reid,catch,Fashion,1,10432.70,10005.33,COD
A11623,12/01/2026,C4564,Roy Green,design,Electronics,2,39011.58,65573.53,Card
A11624,29/01/2026,C1650,Brian Roman,third,Fashion,4,16787.03,62589.45,COD
A11625,29/01/2026,C4278,Alex Daniels,turn,Electronics,3,37102.76,104677.68,UPI
A11626,01/02/2026,C4668,Katherine Hill,off,Home,1,12319.53,10741.08,UPI
A11627,07/01/2026,C7249,Angela Barr,positive,Fashion,2,24013.12,42796.07,Card
A11628,05/02/2026,C1088,Maria Martinez,southern,Home,5,9474.46,46532.52,COD
A11629,01/02/2026,C6648,Kyle Mills,word,Electronics,3,49261.17,105000.32,Card
A11630,30/01/2026,C1275,Mr. Brandon Lowery,anything,Fashion,2,49439.92,72267.04,UPI
A11631,04/01/2026,C2210,Matthew Gray,them,Home,4,41068.76,116668.69,NetBanking
A11632,29/01/2026,C6319,Cassandra Warner,bag,Home,3,31677.31,74222.00,COD
A11633,01/02/2026,C2849,Sheila Blake,weight,Home,2,46015.61,80201.69,NetBanking
A11634,10/01/2026,C7015,Mariah Nelson,reach,Fashion,4,12139.12,47620.27,COD
A11635,18/01/2026,C4608,Carolyn Velazquez,necessary,Fashion,5,9796.52,46078.85,NetBanking
A11636,29/01/2026,C8113,Victoria Johnson,parent,Fashion,3,30342.60,87471.04,NetBanking
A11637,06/02/2026,C9299,Michael Whitney,their,Electronics,3,1616.10,3924.34,Card
A11638,20/01/2026,C9464,Daniel Blackwell,total,Home,3,19092.61,57412.90,COD
A11639,31/01/2026,C4696,Wendy Leonard,professional,Home,3,39414.18,106537.40,Card
A11640,05/01/2026,C6172,Kathy Cabrera,heart,Fashion,1,12059.61,8932.32,UPI
A11641,04/02/2026,C7045,Kelly Escobar,yes,Fashion,4,33191.97,120871.00,Card
A11642,29/01/2026,C2384,Robert Zhang,daughter,Fashion,2,31448.03,61152.35,COD
A11643,19/01/2026,C8518,John Brown,national,Home,5,46472.76,195310.50,COD
A11644,01/01/2026,C6835,James Conner,maintain,Electronics,1,47100.70,42988.79,Card
A11645,26/01/2026,C6883,Lynn Moran,strong,Electronics,5,27005.59,112130.55,NetBanking
A11646,10/02/2026,C8558,Amanda Hernandez,increase,Electronics,3,34705.49,73954.20,UPI
A11647,08/01/2026,C3397,Nicholas Owen,floor,Fashion,4,43695.40,124183.20,Card
A11648,29/01/2026,C3793,Jonathon Thompson,music,Fashion,3,5169.57,11064.01,UPI
A11649,20/01/2026,C9289,Tyler West,best,Electronics,3,44520.50,132370.45,COD
A11650,13/01/2026,C3149,Jessica West,new,Electronics,4,6122.38,18018.71,Card
A11651,08/02/2026,C7433,Joseph Contreras,course,Home,1,46108.11,32770.00,Card
A11652,05/01/2026,C7806,Dakota Fernandez,seven,Home,1,21906.15,16956.98,NetBanking
A11653,05/01/2026,C9038,Danny Wade,usually,Home,1,16362.45,14145.00,UPI
A11654,06/02/2026,C6594,Angela Davis,result,Home,1,27543.25,20527.90,UPI
A11655,19/01/2026,C6502,Amanda Smith,water,Home,2,28924.30,57355.04,COD
A11656,28/01/2026,C3931,Stephanie Stafford,issue,Fashion,5,25617.43,97450.64,Card
A11657,13/01/2026,C5710,Scott Ewing,table,Home,5,44760.19,194782.74,UPI
A11658,10/02/2026,C7704,Brittany Hurley,realize,Home,2,47702.62,89825.32,COD
A11659,23/01/2026,C7681,Laura Wallace,see,Electronics,4,19691.21,65421.86,UPI
A11660,05/02/2026,C9790,James Sherman Jr.,you,Home,2,39292.85,68403.50,COD
A11661,04/02/2026,C6452,Desiree Shaw,local,Fashion,2,21295.87,31156.61,NetBanking
A11662,08/02/2026,C7587,Kimberly Bowen,spend,Fashion,4,49470.09,170319.91,Card
A11663,17/01/2026,C9687,John Lopez Jr.,executive,Electronics,2,15874.65,29973.53,NetBanking
A11664,08/02/2026,C6048,Julie Thomas,right,Electronics,1,31264.88,30411.63,NetBanking
A11665,24/01/2026,C9632,Stephanie Camacho,thought,Electronics,4,29384.00,83476.01,UPI
A11666,04/02/2026,C3639,Christopher Parrish,maybe,Fashion,1,37077.08,30435.33,NetBanking
A11667,14/01/2026,C8207,Darrell Gordon,turn,Electronics,5,28589.47,107352.57,NetBanking
A11668,15/01/2026,C6084,Jason Shaffer,moment,Electronics,3,28412.41,84408.50,NetBanking
A11669,25/01/2026,C9184,Stephen Chavez,another,Home,2,24090.65,42038.94,Card
A11670,03/02/2026,C7706,Michele Carr,find,Home,5,11951.64,43125.95,Card
A11671,04/01/2026,C7010,Kimberly Anderson,improve,Electronics,3,46476.42,138100.75,COD
A11672,10/01/2026,C6583,Amanda Wells,analysis,Electronics,4,43548.19,169054.45,NetBanking
A11673,05/01/2026,C2876,Kimberly Abbott,must,Home,4,17601.08,57817.67,UPI
A11674,12/01/2026,C7490,Debra Parks,save,Fashion,4,9720.59,28024.56,NetBanking
A11675,13/01/2026,C5900,Holly Walsh,similar,Fashion,3,20636.73,62056.82,NetBanking
A11676,07/01/2026,C6736,Leslie Holland,even,Electronics,1,2765.89,2373.62,Card
A11677,07/02/2026,C8621,David Kaiser,now,Home,2,23333.51,39247.32,Card
A11678,28/01/2026,C1938,Danielle Sullivan DDS,popular,Home,5,759.61,3195.61,NetBanking
A11679,09/01/2026,C5099,Ms. Alyssa Wall,something,Electronics,4,20639.49,72797.88,Card
A11680,13/01/2026,C3956,Jerome Phillips,light,Fashion,3,37336.12,87468.55,UPI
A11681,28/01/2026,C5156,Tina Goodman,color,Home,4,45980.15,171195.10,UPI
A11682,22/01/2026,C9545,Andrea Snow,industry,Home,4,11304.11,40339.89,Card
A11683,02/02/2026,C9675,Kylie Mccarthy,door,Fashion,1,4956.14,3961.54,COD
A11684,16/01/2026,C2435,Michael Taylor,image,Home,1,5290.65,5015.93,Card
A11685,10/02/2026,C4991,Douglas Tucker,century,Home,4,34682.80,127717.40,UPI
A11686,05/02/2026,C9928,Kristine Wilcox,various,Home,5,9418.70,35879.52,Card
A11687,03/01/2026,C7024,Gabriel Simpson,majority,Electronics,5,49524.18,193171.76,COD
A11688,03/01/2026,C1972,Christopher Barnett,environmental,Fashion,5,15309.25,72755.79,COD
A11689,11/01/2026,C4826,Brandon Gallagher,us,Fashion,4,10100.04,34823.82,Card
A11690,08/01/2026,C9536,Nathaniel Rose,agent,Fashion,5,45586.30,200610.07,NetBanking
A11691,02/01/2026,C3211,Thomas Montes,along,Electronics,5,12003.75,58317.26,Card
A11692,07/01/2026,C1393,Zachary Rodriguez,happen,Electronics,2,32273.75,58179.70,COD
A11693,18/01/2026,C3628,Debra Abbott,place,Electronics,3,2529.55,6082.82,Card
A11694,02/01/2026,C2481,Travis Schultz,term,Electronics,5,20001.37,79084.20,NetBanking
A11695,03/02/2026,C9867,Jennifer Brown,few,Home,4,44643.16,137579.54,Card
A11696,11/01/2026,C9504,Aaron Williams,health,Electronics,1,42932.11,31432.64,NetBanking
A11697,10/02/2026,C3208,David Gordon,reality,Home,4,41088.17,129945.95,UPI
A11698,01/02/2026,C2567,Colleen Castillo,you,Fashion,4,23167.24,90922.29,COD
A11699,25/01/2026,C6382,Aaron Nelson,entire,Electronics,3,21254.88,63803.42,NetBanking
A11700,20/01/2026,C6074,Katherine Daniels,though,Electronics,3,30407.84,79455.44,UPI
A11701,04/02/2026,C4688,Michael Williams,firm,Home,5,28232.48,108822.90,UPI
A11702,12/01/2026,C7672,Brenda Moore,although,Fashion,4,24272.81,70991.29,COD
A11703,26/01/2026,C2615,Michael Gomez,laugh,Electronics,3,45628.16,123253.31,Card
A11704,22/01/2026,C5459,Michael Anthony,question,Fashion,2,16392.59,25692.69,NetBanking
A11705,23/01/2026,C2727,Judy Duncan,hold,Electronics,4,44323.87,154268.19,UPI
A11706,21/01/2026,C5838,Donna Rowe,tonight,Home,1,5383.41,4529.79,NetBanking
A11707,08/02/2026,C4703,Robert Munoz,public,Electronics,5,26103.65,91504.71,Card
A11708,28/01/2026,C8295,Stephen Kennedy,memory,Fashion,3,28129.93,73495.22,UPI
A11709,04/02/2026,C2748,Richard Miller,information,Electronics,2,24600.19,36449.32,Card
A11710,24/01/2026,C1788,Jessica Alvarez,produce,Electronics,3,46169.44,116447.53,COD
A11711,27/01/2026,C3290,Peggy Brady,include,Electronics,2,35344.09,56634.18,COD
A11712,21/01/2026,C9747,April Kerr,section,Electronics,2,26636.73,42190.66,NetBanking
A11713,27/01/2026,C4791,Erika Willis,each,Home,5,48881.82,171186.62,Card
